question,product_description,image_url,label
How many actual “patients” does it take to install - and where do I get these people?,Corvette Accessories Unlimited C5 Corvette Steering Wheel Cross Flag Decal Red/White (10 individual Decal Pieces),http://ecx.images-amazon.com/images/I/41B6IDfsl3L.jpg,1
You send it to the wrong person are you going to send to the right person this time?,Little Live Wrapples - Slap Bracelets - Una,http://ecx.images-amazon.com/images/I/71dCjYx51tL.jpg,1
How annoying are these from a parent aspect? If I buy this for a birthday present will the other parent be pleased or be planning revenge? 😂😂,Little Live Wrapples - Slap Bracelets - Una,http://ecx.images-amazon.com/images/I/71dCjYx51tL.jpg,1
do they sing together if you put 2 together?,Little Live Wrapples - Slap Bracelets - Una,http://ecx.images-amazon.com/images/I/71dCjYx51tL.jpg,1
Does the model come with the hat?,"Everything Black 9"" Brown Skull Cap Beanie That Will Fit Your Head Perfect (Black)",http://ecx.images-amazon.com/images/I/41T2zogLleL.jpg,1
"It says ""removes dark circles"". Will it remove dark circles in my driveway? Thay are so embarrasing!",Baebody Eye Gel for Appearance of Dark Circles Puffiness Wrinkles and Bags. - for Under and Around Eyes - 1.7 fl oz.,http://ecx.images-amazon.com/images/I/41AUp72zDzL.jpg,1
Umm do i need an umbrella at night? What about lights on a sunny day??,Yescom 10x6.5ft Rectangle Outdoor Patio Beach Market Aluminium Umbrella Sun Shade Solar Powered Led Light Crank Tilt (Green),http://ecx.images-amazon.com/images/I/41ZxoW+cO5L.jpg,1
Is this armor immune to dragon's fire?,Complete Medieval Knight Arms Armor Set,http://ecx.images-amazon.com/images/I/61DO6XJTVBL.jpg,1
Can i play as a female in co-op?,Dying Light - Xbox One,http://ecx.images-amazon.com/images/I/91DymUVCVIL.jpg,1
Does he slice in half?,Star Wars The Black Series Episode 8 Supreme Leader Snoke,http://ecx.images-amazon.com/images/I/91hJ4ovEBtL.jpg,1
Legitimate question here. are you asking me if i need a desk? do you need a desk? who needs a desk and how badly do they need it?,Need Compact Desk 47'' Entry Way Table with BIFMA Certification Writing Desk Side Table Office Table Teak AC3BB-40,,1
If I wanted to become a masked vigilante could I do it with this bow?,Southland Archery Supply SAS Rage 70 Lbs 30'' Compound Bow Package with 5-pin Bow Sight Arrow Rest Stabilizer Braided Bow Sling Peep Sight,http://ecx.images-amazon.com/images/I/41B8BlSQWZL.jpg,1
Does it fart,Assassin's Creed Syndicate Assassin's Gauntlet with Hidden Blade,http://ecx.images-amazon.com/images/I/51eDiYXCyEL.jpg,1
its left handed! whyyyyyyy?,Assassin's Creed Syndicate Assassin's Gauntlet with Hidden Blade,http://ecx.images-amazon.com/images/I/51eDiYXCyEL.jpg,1
is the blade crappy,Assassin's Creed Syndicate Assassin's Gauntlet with Hidden Blade,http://ecx.images-amazon.com/images/I/51eDiYXCyEL.jpg,1
is the blade crappy,Assassin's Creed Syndicate Assassin's Gauntlet with Hidden Blade,http://ecx.images-amazon.com/images/I/51eDiYXCyEL.jpg,1
is it possible to swap the hidden blade with a real blade?,Assassin's Creed Syndicate Assassin's Gauntlet with Hidden Blade,http://ecx.images-amazon.com/images/I/51eDiYXCyEL.jpg,1
Is Joe Flacco an elite quarterback?,Nyko Miniboss - Wireless Controller with Built-In Rechargeable Battery for NES Classic Edition,http://ecx.images-amazon.com/images/I/719FYICNWGL.jpg,1
Will this pc help build the wall between mexico and the us?,Lenovo IdeaCentre Y720 Cube (Intel Core i3 8GB 1TB Nvidia GeForce GTX 1050Ti Windows 10) 90H2000DUS,http://ecx.images-amazon.com/images/I/51GUszGn8rL.jpg,1
This is six thousand dollars cheaper  than my house would it be possible to get a 30 year mortgage on this cable ?,WIREWORLD Platinum Eclipse 7 Speaker Cable - Biwired Pair - Spade to Spade - 6.0M,http://ecx.images-amazon.com/images/I/61fOyJJp-EL.jpg,1
Can i use this for time travel,WIREWORLD Platinum Eclipse 7 Speaker Cable - Biwired Pair - Spade to Spade - 6.0M,http://ecx.images-amazon.com/images/I/61fOyJJp-EL.jpg,1
Is this what jesus used for his resurrection? if so can i resurrect?,WIREWORLD Platinum Eclipse 7 Speaker Cable - Biwired Pair - Spade to Spade - 6.0M,http://ecx.images-amazon.com/images/I/61fOyJJp-EL.jpg,1
Why doesn't the model have a belly button? Did anyone else notice that or am I losing my mind?,Sakkas Matte Liquid Mock Neck Turtleneck Long Sleeve Crop Top - Made in USA,http://ecx.images-amazon.com/images/I/61mzvrLcVtL.jpg,1
will this work for outhouses or portopotties?,PooPourri BeforeYouGo Toilet Spray 2 oz Bottle Original Citrus Scent,http://ecx.images-amazon.com/images/I/71KWBXmWwSL.jpg,1
My poop already smells like lemongrass and citrus. Do I need this product?,PooPourri BeforeYouGo Toilet Spray 2 oz Bottle Original Citrus Scent,http://ecx.images-amazon.com/images/I/71KWBXmWwSL.jpg,1
Will this work well in those portable camping toilet that has no water?,PooPourri BeforeYouGo Toilet Spray 2 oz Bottle Original Citrus Scent,http://ecx.images-amazon.com/images/I/71KWBXmWwSL.jpg,1
Why won't this ship to Alaska? It's not hazmat and it's small.,PooPourri BeforeYouGo Toilet Spray 2 oz Bottle Original Citrus Scent,http://ecx.images-amazon.com/images/I/71KWBXmWwSL.jpg,1
Can someone be killed if they get shot by this in the head,Smith & Wesson M&P Airgun (Black Medium),http://ecx.images-amazon.com/images/I/712L9tOwErL.jpg,1
There's no one small in this item?,Avidlove Women Negligee Lingerie Plus Size Baby Doll Womens Sexy Lingerie for Sex Pink Medium,http://ecx.images-amazon.com/images/I/41km0CQ6NiL.jpg,1
Is the packaging seriously a truncated trapezohedron?,Intel Core i9-9900K Desktop Processor 8 Cores up to 5.0 GHz Turbo Unlocked LGA1151 300 Series 95W,http://ecx.images-amazon.com/images/I/71a3r0U3nhL.jpg,1
Due to the shortage of 9900k's will Intel fire Robert Swan?,Intel Core i9-9900K Desktop Processor 8 Cores up to 5.0 GHz Turbo Unlocked LGA1151 300 Series 95W,http://ecx.images-amazon.com/images/I/71a3r0U3nhL.jpg,1
Does that come with a lifetime supply of coffee?,Ember Temperature Control Travel Mug Black,http://ecx.images-amazon.com/images/I/51c07XVRqiL.jpg,1
What is this? A Garden chair for Ants?,Mini Decorative Adirondack Style Plain Wood Chairs (Set of 2),http://ecx.images-amazon.com/images/I/61GIhm98kFL.jpg,1
are these good for Zombie Apocalypse?,Thai E-nep Ayuttaya,http://ecx.images-amazon.com/images/I/717Zdk3wzDL.jpg,1
Will this help in finding my personality?,Garrett Ace 250 Metal Detector with Submersible Search Coil,http://ecx.images-amazon.com/images/I/21Xf1Wtc+OL.jpg,1
Will my skin turn gold from taking this ?,OPTIMUM NUTRITION GOLD STANDARD 100% Whey Protein Powder Naturally Flavored 4.8 Pound,http://ecx.images-amazon.com/images/I/81dTkwA9r2L.jpg,1
Can I print a clone of myself with this printer and make the clone go to work in place of me?,Dremel Digilab 3D20 3D Printer Idea Builder for Brand New Hobbyists and Tinkerers,http://ecx.images-amazon.com/images/I/61sxgDeAd9L.jpg,1
Could I defend myself against zombies with this knife?,Morakniv Eldris Fixed-Blade Pocket-Sized Knife with Sandvik Stainless Steel Blade and Plastic Sheath Green 2.2 Inch,http://ecx.images-amazon.com/images/I/81VjRSH2jAL.jpg,1
do you have to be in Africa to use the soap or just black?,Nubian African Black Soap 5 Ounce (pack of 6),http://ecx.images-amazon.com/images/I/61uZ-KyjtgL.jpg,1
"I have not attended law school yet. Is it still ""legal"" for me to use this paper?","TOPS The Legal Pad Writing Pads 8-1/2"" x 11-3/4"" Legal Rule 50 Sheets 12 Pack (7533)",http://ecx.images-amazon.com/images/I/71jgHjNLaZL.jpg,1
Do more people come by because you have a doorbell?,SadoTech Model CXR Wireless Doorbell with 1 Remote Button and 2 Plugin Receivers Operating at over 500-feet Range with Over 50 Chimes No Batteries Required for Receivers (White),http://ecx.images-amazon.com/images/I/61SHlvVuXML.jpg,1
Can it kill zombies?,Handmade Tiger Claw Samurai Katana Sword Set with Ornate Decorative Case,http://ecx.images-amazon.com/images/I/611JOaylqVL.jpg,1
be honest is this truly full tang battle ready and carbon steel and does it have china any where on the sword,Handmade Tiger Claw Samurai Katana Sword Set with Ornate Decorative Case,http://ecx.images-amazon.com/images/I/611JOaylqVL.jpg,1
is it battle ready?,Handmade Tiger Claw Samurai Katana Sword Set with Ornate Decorative Case,http://ecx.images-amazon.com/images/I/611JOaylqVL.jpg,1
be honest is this truly full tang battle ready and carbon steel and does it have china any where on the sword,Handmade Tiger Claw Samurai Katana Sword Set with Ornate Decorative Case,http://ecx.images-amazon.com/images/I/611JOaylqVL.jpg,1
Will this get rid of an annoying neighbor?,NEW 2018 Ultrasonic Pest Repeller(4-Pack)-Electronic Pest Control Plug In-Pest Repeller for Insect for Indoor and OutdoorRepellent For MiceMosquitoesCockroachesAntsRodents FliesSpidersBugs,http://ecx.images-amazon.com/images/I/712PDfV-w7L.jpg,1
Does this carry 308 full mental jacket nuclear bullets that are so scary for liberals?,Condor MA63 Double M-14 Mag Pouch,http://ecx.images-amazon.com/images/I/51A5B9YBZIL.jpg,1
We have vampire issues. Will these pierce the chest cavity of a vampire?,Tiki Brand Torch Stake Accessory - Single Stake,http://ecx.images-amazon.com/images/I/715TK-ZtnfL.jpg,1
Does it come with the black dude?,Heavy Duty Dumbbell Set with Rack 5-70 lbs Pairs,http://ecx.images-amazon.com/images/I/814-mncd2RL.jpg,1
Does it come with the black gentleman,Heavy Duty Dumbbell Set with Rack 5-70 lbs Pairs,http://ecx.images-amazon.com/images/I/814-mncd2RL.jpg,1
Does the child come with it or is it a blow up?,InCharacter Costumes Baby's Lil' Leprechaun Costume,http://ecx.images-amazon.com/images/I/81BCl0afQFL.jpg,1
$18000??? Do these earbuds come with a car and vacation to Greece?!,Bluetooth Headphonesbonsalay Wireless Headphones Stereo in-Ear Earpieces with 2 Wireless Built-in Mic Earphone and Charging Case for Most Smartphones-Black,http://ecx.images-amazon.com/images/I/51Zy9T0tcVL.jpg,1
Wonder boy What are the secrets of you power?,Wonder Boy: The Dragon's Trap - Nintendo Switch,http://ecx.images-amazon.com/images/I/612FtMPz8xL.jpg,1
If I have explosive diarrhea and drop the phone into the pile can I still call the Philippines?,Kata C2 - 5.5-inch Super HD IPS Quad Core International Unlocked Smartphone Android 6.0 - Super Slim HD 1.3 GHz Dual Sim Card GSM 13MP Camera (White),,1
Will it protect my car from a zombie apocalypse ??,Duck Covers Weather Defender SUV Cover for SUVs/Pickup Trucks with Shell or Bed Cap up to 22',http://ecx.images-amazon.com/images/I/61X485zH0iL.jpg,1
Askdphorizonte maxlength 1408673047395: customer questions & answers allows you to connect with other customers to ask or answer questions. you caend?,Mnbatest2 - child1,http://ecx.images-amazon.com/images/I/81W2ugt5j-L.jpg,1
can this item teleport me ?,Monster Rancher,http://ecx.images-amazon.com/images/I/31QKEAA49RL.jpg,1
Will this game make me grow hair on my chest?,Mario Kart 8 Deluxe - Nintendo Switch,http://ecx.images-amazon.com/images/I/51+wYjqjV7L.jpg,1
Piperina for lus quays,NatureWise Organic Curcumin Turmeric with 95% CurcuminoidsHigh Absorption BioPerine Black Pepper for Inflammation & Joint Support 180 Caps (2250mg),http://ecx.images-amazon.com/images/I/616EGUuasAL.jpg,1
Dose the horse come with it?,Breyer Traditional Cimarron Western Pleasure Saddle (1:9 Scale),http://ecx.images-amazon.com/images/I/811PnBTQM-L.jpg,1
Will buying this mask land me on an NSA watch list?,V for Vendetta Collector's Edition Mask CostumeOne SizeMulticolor,http://ecx.images-amazon.com/images/I/71Tupli2ltL.jpg,1
Will my testosterone levels drop when I wear this shirt?,Resist V-Neck T-Shirt Political Anti-Trump Protest Rebel Impeach Fight Tee White S,http://ecx.images-amazon.com/images/I/516rxT8f+wL.jpg,1
If i buy it can I finnaly kill the Bat? -Joker,The Ultimate Prank Kit No.1,http://ecx.images-amazon.com/images/I/61cy4R4gJsL.jpg,1
Can someone give the girl in the ad some food? She looks like she's under-nourished .,MOSISO Plastic Hard Shell Case Cover Compatible MacBook 12 Inch Retina Display Model A1534 (Version 2017/2016/2015) Crystal Clear,http://ecx.images-amazon.com/images/I/314mWvH3VgL.jpg,1
Do the diamonds dance?,LuReen Gold Silver Twotone Iced Out CZ Vampire Fangs Grillz Set + 2 Extra Molding Bars (Grillz Set),http://ecx.images-amazon.com/images/I/51PZ9hnimfL.jpg,1
can i kill a moblin with this?,THE Legend of Zelda Real Steel Master Sword Costume Link Hylian Blue Knife,http://ecx.images-amazon.com/images/I/41N14Vao5xL.jpg,1
Can you just eat dirt as an alternative ?,Mineral Blend Fulvic-Humic 32 Fl. Oz. - Liquid Ionic Trace Mineral Supplement by Vital Earth Minerals,http://ecx.images-amazon.com/images/I/71NahYkhNsL.jpg,1
Can the unicorn fit into the hard carry case for monkeys?,Bag For Fingerlings Baby MonkeyGbell Dustproof Protective Storage Bag Carry Case Box Gift (17.5×14CM/Purple),http://ecx.images-amazon.com/images/I/61+pAa27YYL.jpg,1
Will this work on my mother-in-law?,DT1000 Insect Trap,http://ecx.images-amazon.com/images/I/61jKRnCyhiL.jpg,1
Why is this $800? Does it come with a new dog?,Bark Collar [2018 Smart Chip] Dog Shock Anti-Barking Collar with Beep Vibration and Harmless Shock. No Bark Control for Small/Medium/Large Dogs with 7 Sensitivity Levels Rechargeable and Rainproof,http://ecx.images-amazon.com/images/I/71+9Mvt5YSL.jpg,1
What is the meaning of life?,ProMAG 2 x 3-1/2 Inches Adhesive Business Card Magnets,http://ecx.images-amazon.com/images/I/51kjEe3AjHL.jpg,1
Will wearing this give me Ninja powers?,Ergodyne N-Ferno 6823 Winter Balaclava Ski Mask Wind-Resistant Face Mask Thermal Fleece Black,http://ecx.images-amazon.com/images/I/711R2EB1CTL.jpg,1
is this ISIS endorsed?,Ergodyne N-Ferno 6823 Winter Balaclava Ski Mask Wind-Resistant Face Mask Thermal Fleece Black,http://ecx.images-amazon.com/images/I/711R2EB1CTL.jpg,1
How well does this work when meeting new friends at banks our ocean eleven operations at casinos,Ergodyne N-Ferno 6823 Winter Balaclava Ski Mask Wind-Resistant Face Mask Thermal Fleece Black,http://ecx.images-amazon.com/images/I/711R2EB1CTL.jpg,1
Is this accepted as proper religious headgear for the church of the flying spaghetti monster,ExcelSteel 242 5-Quart Stainless Steel Colander,http://ecx.images-amazon.com/images/I/71zFesl+oeL.jpg,1
Are the heels high enough for when the oceans rise due to climate change?,Ivanka Trump Women's Janie Pump,http://ecx.images-amazon.com/images/I/713OYb1rARL.jpg,1
DO Cinderellas' wicked stepsisters wear these?,Ivanka Trump Women's Janie Pump,http://ecx.images-amazon.com/images/I/713OYb1rARL.jpg,1
does this product include the japanese woman as advertised?,"14"" Pokémon XY Pikachu Large Plush Toy Stuffed Animal Doll Pillow Xmas Gift",http://ecx.images-amazon.com/images/I/61Axhg1DN4L.jpg,1
Will this tell me if I'm a werewolf? If so will it also tell me if I'm prone to male werewolf pattern baldness?,Wisdom Panel Dog DNA Test Kit - Canine Breed Identification and Ancestry Information,http://ecx.images-amazon.com/images/I/91FsnuxcTFS.tile,1
Does your data base contain DNA for Carolina Dog (American Dingo)?,Wisdom Panel Dog DNA Test Kit - Canine Breed Identification and Ancestry Information,http://ecx.images-amazon.com/images/I/91FsnuxcTFS.tile,1
What happened to the other half of that child in the photo?,"Pacific Play Tents Kids Space Module Astronaut Dome Tent 48"" x 48"" x 42""",http://ecx.images-amazon.com/images/I/61AIjPhfHpL.jpg,1
Are the hot chicks included?,"iMeshbean Truck Rear View Wireless IR Night Vision Backup Camera Kit + 7"" 7 Inch TFT LCD Rear view Monitor Waterproof For Truck/Van/Campers PAL&NTSC High Solution 420 TVL",http://ecx.images-amazon.com/images/I/71xCV922igL.jpg,1
Does this come with a time machine to transport the user to 1985 when dot matrix printers were in use?,Oki MICROLINE 320 Turbo Mono Dot Matrix Printer (62411601),http://ecx.images-amazon.com/images/I/5121KNE62ML.jpg,1
Did I miss something did a time warp take us back to the 80’s?,Oki MICROLINE 320 Turbo Mono Dot Matrix Printer (62411601),http://ecx.images-amazon.com/images/I/5121KNE62ML.jpg,1
Does this calendar come with the girl pictured?,Jumbo Dry Erase Laminated Wall Calendar Huge 36-Inch by 48-Inch Size Monthly Planner for Home Office Classroom Large Date Boxes Reusable PET Film Never Folded Bonus 5 Markers 8 Tacks 1 Eraser,http://ecx.images-amazon.com/images/I/611GONI2IUL.jpg,1
Does the cutie with the glasses come with the calender?,Jumbo Dry Erase Laminated Wall Calendar Huge 36-Inch by 48-Inch Size Monthly Planner for Home Office Classroom Large Date Boxes Reusable PET Film Never Folded Bonus 5 Markers 8 Tacks 1 Eraser,http://ecx.images-amazon.com/images/I/611GONI2IUL.jpg,1
Does the girl come with this?,Jumbo Dry Erase Laminated Wall Calendar Huge 36-Inch by 48-Inch Size Monthly Planner for Home Office Classroom Large Date Boxes Reusable PET Film Never Folded Bonus 5 Markers 8 Tacks 1 Eraser,http://ecx.images-amazon.com/images/I/611GONI2IUL.jpg,1
will they kill me?,Accoutrements Bacon Strips Bandages,http://ecx.images-amazon.com/images/I/61lhGCCPGQL.jpg,1
Is the bacon bandage meat-free? I'm a vegetarian,Accoutrements Bacon Strips Bandages,http://ecx.images-amazon.com/images/I/61lhGCCPGQL.jpg,1
Do you need to cook it first?,Accoutrements Bacon Strips Bandages,http://ecx.images-amazon.com/images/I/61lhGCCPGQL.jpg,1
what kind of toy is inside,Accoutrements Bacon Strips Bandages,http://ecx.images-amazon.com/images/I/61lhGCCPGQL.jpg,1
